Reino,Filo,Classe,Ordem,Família,ID,Espécie,Autor,Nome Comum,Nome em Inglês,Natureza,Endemismo Mata Atlântica,Comportamento Migratório,Sensibilidade,Estado de SP (2018),Brasil (2018),IUCN (2021-1) ,CITES (2021) ,Localidade,Latitude,Longitude
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Santa Amélia,-23.5006168,-46.37447761
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM51,Rattus norvegicus,"(Berkenhout, 1769)",ratazana,Brown Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal do Chuvisco,-23.6368221,-46.6622837
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Santa Amélia,-23.5006168,-46.37447761
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Muridae,MM52,Rattus rattus,"(Linnaeus, 1758)",rato-doméstico,House Rat,ExINV,NA,NA,NA,NL,NL,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal CEMUCAM (Centro Municipal de Campismo),-23.60951164,-46.84707674
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal do Carmo - Olavo Egydio Setubal,-23.57384163,-46.46432938
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Embu Mirim - Jararaú (Parque Planejado),-23.71235912,-46.78697536
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Jacques Cousteau,-23.6997834,-46.70920888
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Consciência Negra,-23.59349124,-46.39179858
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear Ribeirão Caulim,-23.7955118,-46.73242125
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal M'Boi Mirim,-23.70636877,-46.78338306
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Pinheirinho d'Água,-23.44372985,-46.73112838
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Santo Dias,-23.66283699,-46.77392008
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Municipal Tenente Siqueira Campos - Trianon,-23.56258775,-46.6569692
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Natural Municipal Bororé,-23.80322338,-46.65257876
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Natural Municipal Itaim,-23.80741882,-46.71898656
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Natural Municipal Jaceguava,-23.77937311,-46.77398676
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Parque Estadual Serra do Mar - Núcleo Curucutu,-23.98448891,-46.73835075
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Clube da Varig,-23.75061156,-46.73441632
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Clube de Campo São Paulo,-23.73314425,-46.72182615
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Estação Evangelista de Souza,-23.9276895,-46.64772491
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Fazenda Santa Maria,-23.42934939,-46.60828047
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Reserva Particular do Patrimônio Natural Fazenda Mutinga,-23.50052234,-46.75351809
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Reserva Particular do Patrimônio Natural Sítio Curucutu,-23.89224395,-46.61741006
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Sítio Bordin,-23.89643356,-46.72786107
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Sítio Margarida,-23.76589051,-46.73436375
Animalia,Chordata,Mammalia,Rodentia,Sciuridae,MM53,Guerlinguetus aestuans,"(Linnaeus, 1766)",caxinguelê,Southeastern Squirrel,NatAUT,NÃO,NA,NA,NL,NL,IUCN-LC,NL,Sítio Roda d'Água,-23.85421193,-46.76990913
Animalia,Chordata,Mammalia,Chiroptera,Emballonuridae,MM54,Diclidurus scutatus,"Peters, 1869",morcego-fantasma,Lesser Ghost Bat,NatAUT,NÃO,NA,NA,SP-DD,MMA-DD,IUCN-LC,NL,Mandaqui,-23.48211,-46.625806
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM55,Cynomops abrasus,"(Temminck, 1826) ",morcego-cara-de-cachorro,Cinnamon Dog-faced Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-DD,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,,Eumops sp.,"Miller, 1906",morcego-Mastiff,Mastiff bats,NA,NA,NA,NA,NA,NA,NA,NA,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM56,Eumops auripendulus,"(Shaw, 1800)",morcego-Mastiff,Shaw’s Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM57,Eumops bonariensis,"(Peters, 1874)",morcego-Mastiff,Dwarf Bonneted Bat,NatAUT,NÃO,NA,NA,NL,MMA-DD,IUCN-LC,NL,Mandaqui,-23.48211,-46.625806
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM58,Eumops glaucinus,"(Wagner, 1843)",morcego-Mastiff,Wagner's Bonneted Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Vila Pirituba,-23.479133,-46.741732
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM59,Eumops maurus,"(Thomas, 1901)",morcego-Thomas-Mastiff,Guianan Bonneted Bat,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-DD,NL,Campo Belo,-23.622645,-46.672165
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM60,Eumops perotis,"(Schinz, 1821)",morcego-Mastiff,Western Mastiff Bat,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-LC,NL,Cidade Lider,-23.557832,-46.476112
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM61,Molossops neglectus,"Williams & Genoways, 1980",morcego-cara-de-cachorro,Rufous Dog-faced Bat,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-DD,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM61,Molossops neglectus,"Williams & Genoways, 1980",morcego-cara-de-cachorro,Rufous Dog-faced Bat,NatAUT,NÃO,NA,NA,SP-DD,MMA-LC,IUCN-DD,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Nabuco,-23.66273638,-46.65995445
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Raul Seixas,-23.55294991,-46.4434575
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM62,Molossus molossus,"Pallas, 1766",morcego-de-cauda-livre-aveludada,Pallas's Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM63,Molossus rufus,"Geoffroy, 1805",morcego-de-cauda-livre,Black Mastiff Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM64,Nyctinomops aurispinosus,"(Peale, 1848)",morcego-de-cauda-livre,Peale's Free-tailed Bat,NatAUT,EndMA,NA,NA,NL,MMA-LC,IUCN-LC,NL,Lapa,-23.522713,-46.711429
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM65,Nyctinomops laticaudatus,"(Geoffroy, 1805)",morcego-de-cauda-livre,Broad-eared Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Tenente Siqueira Campos - Trianon,-23.56258775,-46.6569692
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM65,Nyctinomops laticaudatus,"(Geoffroy, 1805)",morcego-de-cauda-livre,Broad-eared Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM66,Nyctinomops macrotis,"(Gray, 1840)",morcego-de-cauda-livre,Big Free-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM66,Nyctinomops macrotis,"(Gray, 1840)",morcego-de-cauda-livre,Big Free-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Jacques Cousteau,-23.6997834,-46.70920888
Animalia,Chordata,Mammalia,Chiroptera,Molossidae,MM67,Tadarida brasiliensis,"(Geoffroy, 1824)",morcego-de-cauda-livre,Brazilian Free-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Noctilionidae,MM68,Noctilio leporinus,"(Linnaeus, 1758)",morcego-pescador,Greater Bulldog Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Vila Mariana,-23.589706,-46.634621
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM69,Carollia perspicillata,"(Linnaeus, 1758)",morcego-de-cauda-curta,Seba’s Short-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM69,Carollia perspicillata,"(Linnaeus, 1758)",morcego-de-cauda-curta,Seba’s Short-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM69,Carollia perspicillata,"(Linnaeus, 1758)",morcego-de-cauda-curta,Seba’s Short-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM69,Carollia perspicillata,"(Linnaeus, 1758)",morcego-de-cauda-curta,Seba’s Short-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM69,Carollia perspicillata,"(Linnaeus, 1758)",morcego-de-cauda-curta,Seba’s Short-tailed Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM70,Desmodus rotundus,"(Geoffroy, 1810)",morcego-hematófago,Common Vampire Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM70,Desmodus rotundus,"(Geoffroy, 1810)",morcego-hematófago,Common Vampire Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM70,Desmodus rotundus,"(Geoffroy, 1810)",morcego-hematófago,Common Vampire Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Capivari (Sabesp),-23.94569774,-46.68820596
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM71,Diphylla ecaudata,"Spix, 1823",morcego-vampiro-das-pernas-peludas,Hairy-legged Vampire Bat,NatAUT,NÃO,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM71,Diphylla ecaudata,"Spix, 1823",morcego-vampiro-das-pernas-peludas,Hairy-legged Vampire Bat,NatAUT,NÃO,NA,NA,SP-NT,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Jacques Cousteau,-23.6997834,-46.70920888
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Natural Municipal Cratera de Colônia,-23.87973443,-46.70631089
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM72,Anoura caudifer,"(Geoffroy, 1818)",morcego-beija-flor,Tailed Tailless Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Fazenda Castanheiras,-23.80855528,-46.65218496
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Burle Marx,-23.63227886,-46.72116091
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Ibirapuera,-23.58672005,-46.65747789
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Jacques Cousteau,-23.6997834,-46.70920888
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear Nove de Julho,-23.72180902,-46.71476274
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Linear São José,-23.72934955,-46.71877493
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Tenente Siqueira Campos - Trianon,-23.56258775,-46.6569692
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Refúgio da Vida Silvestre Anhanguera,-23.41227431,-46.78993552
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM73,Glossophaga soricina,"(Pallas, 1766)",morcego-beija-flor,Miller’s Long-tongued Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Estadual da Cantareira,-23.43992262,-46.63708483
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,,Artibeus sp.,"Leach, 1821",morcego,Fruit-eating Bat,NA,NA,NA,NA,NA,NA,NA,NA,Invernada do Barro Branco,-23.46832755,-46.61850269
Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,MM74,Artibeus fimbriatus,"Gray, 1838",morcego-das-frutas-do-sudeste,Fringed Fruit-eating Bat,NatAUT,NÃO,NA,NA,NL,MMA-LC,IUCN-LC,NL,Parque Municipal Burle Marx,-23.63227886,-46.72116091
